Name,Temp,BCCmagmom_composition_average,GSmagmom_composition_average,IsBCC_composition_average,ElectricalConductivity_composition_average,BCCmagmom_max_value,ThirdIonizationEnergy_composition_average,NdValence_composition_average,GSestFCClatcnt_composition_average,ElectronAffinity_composition_average,valence_composition_average,valence_difference,GSestBCClatcnt_composition_average,SpaceGroupNumber_difference,SecondIonizationEnergy_composition_average,Electronegativity_arithmetic_average,IsHexagonal_composition_average,BCCefflatcnt_composition_average,HHIp_composition_average,ThirdIonizationEnergy_arithmetic_average,BCCmagmom_arithmetic_average
Mn2Tm1,12,-0.146728936,-0.941579141,1.126721749,-1.081527291,-0.371861304,0.030944929,-0.363527471,0.04740085,-1.065927861,1.214005151,1.003422116,0.047400851,-0.674155417,-0.551590423,-1.311205719,0.105139501,0.219840426,0.452293243,0.086705341,-0.068626366
Ni1Tm1,5.5,-0.944860935,-0.481038317,-0.94101955,-0.208639717,-1.185489496,-0.011235756,-0.077813937,0.579884065,0.284811921,-0.951424349,-1.434345439,0.579884065,-0.571976145,-0.426944363,-0.673614787,0.605328181,0.7390027,1.010732798,0.168180107,-1.069370812
Ni2Tm1,14,-0.928132598,-0.327418022,-0.94101955,0.060720021,-1.185489496,0.121804937,0.493613129,0.018885674,0.499942801,-0.951424349,-1.434345439,0.018885674,-0.571976145,-0.236327551,-0.673614787,0.105139501,0.190046589,0.232579319,0.168180107,-1.069370812
Ni3Tm1,43,-0.919768429,-0.250607874,-0.94101955,0.19539989,-1.185489496,0.188325284,0.779326663,-0.261613521,0.60750824,-0.951424349,-1.434345439,-0.261613521,-0.571976145,-0.141019145,-0.673614787,-0.144954839,-0.084431467,-0.15649742,0.168180107,-1.069370812
Ni5Tm1,5,-0.91140426,-0.173797726,-0.94101955,0.33007976,-1.185489496,0.254845631,1.065040196,-0.542112716,0.71507368,-0.951424349,-1.434345439,-0.542112716,-0.571976145,-0.045710739,-0.673614787,-0.395049178,-0.358909523,-0.545574159,0.168180107,-1.069370812
Ni17Tm2,377.5,-0.905241189,-0.117200775,-0.94101955,0.429317558,-1.185489496,0.303860623,1.275565958,-0.748796334,0.794332425,-0.951424349,-1.434345439,-0.748796334,-0.571976145,0.024516507,-0.673614787,-0.579329218,-0.561156511,-0.832262283,0.168180107,-1.069370812
Ni1Tm3,12,-0.969953441,-0.71146876,-0.94101955,-0.612679325,-1.185489496,-0.210796797,-0.934954538,1.421381651,-0.037884397,-0.951424349,-1.434345439,1.42138165,-0.571976145,-0.71286958,-0.673614787,1.3556112,1.562436868,2.177963015,0.168180107,-1.069370812
As4U3,197.5,-0.995045947,-0.941899203,-0.94101955,-0.723345383,-1.255162304,-1.332235863,0.840550991,1.057207049,-0.487543202,1.020663232,-0.82490355,1.057207048,0.347637299,-1.261911738,0.034819582,-0.895237858,0.921954355,-0.837218236,-1.630769719,-1.155066805
Bi4U3,108,-0.995045947,-0.941899203,-0.94101955,-0.924714211,-1.255162304,-1.476907173,0.840550991,1.883889632,-0.088518246,1.020663232,-0.82490355,1.883889632,-0.316527966,-1.469925373,-0.248554166,-0.895237858,1.805730155,-0.209464169,-1.782118719,-1.155066805
Fe2U1,165.25,1.192311047,1.236424808,1.126721749,-0.121553486,1.022399734,-0.948354272,0.065042829,-0.379040881,-1.080034804,1.484683839,-1.434345439,-0.379040882,1.152299062,-1.235865494,-0.585060491,-0.895237858,-0.194331559,-0.994156753,-1.506091101,1.646283471
Fe1O4U1,44.5,-0.448206698,-0.397318201,-0.424084225,-0.87495065,1.022399734,0.982844065,-1.292096454,-0.97496981,0.656529867,-0.680745662,1.003422116,-0.974969809,1.803691918,1.630183291,1.581567954,-0.895237858,-1.125049211,-1.470203586,-0.074690226,0.712500046
Ga2U1,125,-0.995045947,-0.941899203,-0.94101955,-0.883051695,-1.255162304,-0.944787579,1.207896963,0.730449541,-1.00950009,-0.139388287,0.393980228,0.73044954,-0.955148413,-0.695878059,-0.62048221,-0.895237858,0.782115189,0.141031851,-1.502892823,-1.155066805
Ge2U1,52,-0.995045947,-0.941899203,-0.94101955,-1.028870257,-1.255162304,-0.732599536,1.207896963,1.174067553,0.274231714,0.401969089,-0.215461661,1.174067552,1.101209426,-1.266543764,-0.266265025,-0.895237858,0.881898562,0.067793877,-1.312622412,-1.155066805
Ge4U3,92.5,-0.995045947,-0.941899203,-0.94101955,-0.987207776,-1.255162304,-1.028125577,0.840550991,1.129402195,0.032398407,0.556642624,-0.215461661,1.129402194,1.101209426,-1.550415747,-0.266265025,-0.895237858,0.90383966,-0.209464169,-1.312622412,-1.155066805
H3U1,171,-0.995045947,-0.941899203,-0.94101955,-1.065325202,-1.255162304,-2.801281821,-1.684952563,-1.432941141,-0.26324281,-1.560451396,1.612864005,-1.43294114,0.705264749,-3.253647644,0.0702413,1.3556112,-2.430053183,-1.873012446,-3.167623407,-1.155066805
N3U2,210.5,-0.995045947,-0.941899203,-0.94101955,-0.999706739,-1.255162304,-0.21976945,-1.620667018,0.287623544,-1.507475174,0.997462201,-0.82490355,0.287623545,0.705264749,0.06869676,1.557953475,0.905441388,-0.699282111,-1.444570295,-0.595557737,-1.155066805
P1U1,125,-0.995045947,-0.941899203,-0.94101955,-0.955961097,-1.255162304,-1.432940982,-1.577809988,1.06300682,-0.660000579,1.078665808,-0.82490355,1.063006819,-0.188803877,-1.408742534,0.052530441,-0.895237858,0.492721083,-1.323727638,-1.531623114,-1.155066805
P4U3,138.15,-0.995045947,-0.941899203,-0.94101955,-0.987207984,-1.255162304,-1.237463719,-1.608422152,1.091806359,-0.551629029,1.020663232,-0.82490355,1.091806358,-0.188803877,-1.145184662,0.052530441,-0.895237858,0.415183202,-1.245258379,-1.531623114,-1.155066805
P3S1U4,100,-0.995045947,-0.941899203,-0.94101955,-0.955961097,-1.255162304,-1.380234016,-1.577809988,1.121544196,-0.319529512,1.180170315,-0.82490355,1.121544195,-0.099397014,-1.32444744,0.99120598,-0.895237858,0.528452006,-1.412986419,-0.818244589,-1.155066805
P18S7U25,109,-0.995045947,-0.941899203,-0.94101955,-0.955961097,-1.255162304,-1.37390918,-1.577809988,1.128568681,-0.278672984,1.192350856,-0.82490355,1.12856868,-0.099397014,-1.314332029,0.99120598,-0.895237858,0.532739717,-1.423697473,-0.818244589,-1.155066805
P67S33U100,118,-0.995045947,-0.941899203,-0.94101955,-0.955961097,-1.255162304,-1.363367787,-1.577809988,1.140276156,-0.210578771,1.212651758,-0.82490355,1.140276155,-0.099397014,-1.29747301,0.99120598,-0.895237858,0.539885902,-1.441549229,-0.818244589,-1.155066805
P1S1U2,150,-0.995045947,-0.941899203,-0.94101955,-0.955961097,-1.255162304,-1.32752705,-1.577809988,1.180081572,0.020941555,1.281674823,-0.82490355,1.180081571,-0.099397014,-1.240152346,0.99120598,-0.895237858,0.564182929,-1.5022452,-0.818244589,-1.155066805
Pt23U27,29.8,-0.995045947,-0.941899203,-0.94101955,-0.413029077,-1.255162304,-2.801281821,0.213613867,0.444729424,0.579745777,0.737610661,-0.215461661,0.444729424,1.101209426,-1.656323656,0.211928174,-0.895237858,0.619101072,-0.483321881,-3.167623407,-1.155066805
S1U1,179.8,-0.995045947,-0.941899203,-0.94101955,-0.955961097,-1.255162304,-1.222113119,-1.577809988,1.297156323,0.701883688,1.484683839,-1.434345439,1.297156324,-0.87851396,-1.071562158,0.74325395,-0.895237858,0.635644775,-1.680762763,-1.279555474,-1.155066805
Sb4U3,148.5,-0.995045947,-0.941899203,-0.94101955,-0.806670415,-1.255162304,-1.490327613,0.840550991,1.788536631,-0.197343234,1.020663232,-0.82490355,1.788536631,0.347637299,-1.486707563,-0.195421588,-0.895237858,1.601071932,0.606616117,-1.796158615,-1.155066805
Se1U1,171,-0.995045947,-0.941899203,-0.94101955,-0.469898411,-1.255162304,-1.403923813,0.565041513,1.306416151,0.644115757,1.484683839,-1.434345439,1.306416151,-0.342072784,-1.271719164,0.690121373,0.605328181,1.030695486,-1.268799157,-1.496929933,-1.155066805
Se2U1,13.1,-0.995045947,-0.941899203,-0.94101955,-0.380786919,-1.255162304,-0.938137811,1.207896963,1.45475152,1.331688154,1.484683839,-1.434345439,1.45475152,-0.342072784,-0.611076337,0.690121373,1.10551686,1.029098564,-1.067394727,-1.496929933,-1.155066805
Se3U2,180,-0.995045947,-0.941899203,-0.94101955,-0.416431516,-1.255162304,-1.124452212,0.950754783,1.395417372,1.056659195,1.484683839,-1.434345439,1.395417372,-0.342072784,-0.875333468,0.690121373,0.905441388,1.029737333,-1.147956499,-1.496929933,-1.155066805
Se4U3,160,-0.995045947,-0.941899203,-0.94101955,-0.431707772,-1.255162304,-1.204301241,0.840550991,1.369988452,0.938789642,1.484683839,-1.434345439,1.369988452,-0.342072784,-0.988586524,0.690121373,0.819694757,1.030011091,-1.182482973,-1.496929933,-1.155066805
Te1U1,104,-0.995045947,-0.941899203,-0.94101955,-0.955948946,-1.255162304,-1.533594284,0.565041513,1.861468415,0.593224961,1.484683839,-1.434345439,1.861468414,0.168823573,-1.513965259,-0.106867292,0.605328181,1.608664484,-1.076549474,-1.651965083,-1.155066805
Te3U2,122,-0.995045947,-0.941899203,-0.94101955,-0.999692157,-1.255162304,-1.280056776,0.950754783,2.061480089,0.995590239,1.484683839,-1.434345439,2.061480088,0.168823573,-1.166028782,-0.106867292,0.905441388,1.72330013,-0.917256879,-1.651965083,-1.155066805
Te4U3,87.5,-0.995045947,-0.941899203,-0.94101955,-0.987194097,-1.255162304,-1.352496064,0.840550991,2.004333896,0.880628731,1.484683839,-1.434345439,2.004333895,0.168823573,-1.265439204,-0.106867292,0.819694757,1.690547088,-0.962769049,-1.651965083,-1.155066805
P80Th3U57,141,-0.995045947,-0.941899203,-0.94101955,-0.978094309,-1.255162304,-1.198595611,-1.599238503,1.128669775,-0.551629029,0.985861686,-0.215461661,1.128669774,1.880326372,-1.099071053,-0.520120674,-0.895237858,0.451818089,-1.245258379,-1.354073535,-1.155066805
B1O3V1,32.5,-0.995045947,-0.941899203,-0.32069716,-1.077476769,-1.255162304,1.406969273,-1.534952958,-1.351966753,0.698709626,-1.113831562,0.393980228,-1.351966752,1.803691918,2.176967335,2.12470097,-0.895237858,-1.534463579,-1.027113841,1.247589756,-1.155066805
O5S1V1,4.1,-0.995045947,-0.941899203,-0.497932129,-1.10525178,-1.255162304,1.587694414,-1.608422152,-0.838921865,1.47106475,-0.951424349,1.003422116,-0.838921864,1.803691918,2.453499337,2.762291902,-0.895237858,-1.253463042,-1.362962267,1.135559693,-1.155066805
B4Mn2W1,560,-0.631481513,-0.941762034,0.388242714,-0.841389179,-0.371861304,0.036364058,-0.934954538,-1.429380847,-0.910751489,0.324632321,1.003422116,-1.429380846,-0.163259059,0.271039726,0.75506119,-0.895237858,-1.430278679,-0.162382614,-0.580198777,-0.430773179
Al1Fe4O12Y3,430,-0.338838849,-0.288402,-0.32069716,-0.64062793,1.022399734,1.151486708,-1.213525233,-0.657565822,0.522020166,-0.951424349,1.003422116,-0.657565821,1.803691918,1.812681585,0.902651683,-0.445068046,-0.78006921,-0.593178843,0.479280362,0.245608333
Al4Bi1Fe16O48Y11,430,-0.338838849,-0.288402,-0.32069716,-0.641994981,1.022399734,1.15719833,-1.165311074,-0.656695255,0.551115736,-0.931123448,1.003422116,-0.656695255,1.803691918,1.823079929,0.899109512,-0.482582197,-0.783982861,-0.624076113,0.304101484,-0.034526695
Bi29Fe250O600Y121,577,-0.174787074,-0.125027699,-0.165616563,-0.804807754,1.022399734,1.174730457,-0.973097294,-0.717425656,0.567303453,-0.782520848,1.003422116,-0.717425656,1.803691918,1.812038651,1.265724298,-0.532100876,-0.853395171,-0.642889118,0.401003874,0.245608333
Bi1Fe5O12Y2,591,-0.174787074,-0.125027699,-0.165616563,-0.8071044,1.022399734,1.184325982,-0.892097508,-0.715963104,0.61618401,-0.748415334,1.003422116,-0.715963104,1.803691918,1.829507868,1.265724298,-0.59512465,-0.859970105,-0.694796532,0.401003874,0.245608333
Fe5O12Y3,552,-0.174787074,-0.125027699,-0.165616563,-0.801636195,1.022399734,1.161479496,-1.084954143,-0.719445371,0.499801731,-0.82961894,1.003422116,-0.71944537,1.803691918,1.787914494,1.392652122,-0.445068046,-0.844315501,-0.57120745,0.666876508,0.712500046
Fe23In2O60Y15,444,-0.240407784,-0.190377419,-0.227648802,-0.820592639,1.022399734,1.156726121,-1.050668519,-0.669144381,0.501917773,-0.878341104,1.003422116,-0.66914438,1.803691918,1.797974722,1.053193987,-0.445068046,-0.794853388,-0.561320324,0.467977974,0.245608333
Fe9In1O24Y6,448.5,-0.256812961,-0.20671485,-0.243156861,-0.825331751,1.022399734,1.155537777,-1.042097113,-0.656569133,0.502446783,-0.890521645,1.003422116,-0.656569132,1.803691918,1.800489779,1.053193987,-0.445068046,-0.78248786,-0.558848542,0.467977974,0.245608333
Ca2Fe8In1O24V1Y4,415,-0.338838849,-0.288402,-0.243156861,-0.667968956,1.022399734,1.290274917,-1.0956684,-0.612506895,0.35114982,-0.951424349,1.003422116,-0.612506895,1.803691918,1.789883328,0.164699216,-0.59512465,-0.745581277,-0.708528652,0.705599157,-0.22128338
Fe22In3O60Y15,397,-0.273218139,-0.22305228,-0.258664921,-0.830070862,1.022399734,1.154349433,-1.033525707,-0.643993885,0.502975793,-0.902702186,1.003422116,-0.643993885,1.803691918,1.803004836,1.053193987,-0.445068046,-0.770122332,-0.55637676,0.467977974,0.245608333
Fe43In7O120Y30,377,-0.289623316,-0.23938971,-0.274172981,-0.834809973,1.022399734,1.153161089,-1.024954301,-0.631418638,0.503504804,-0.914882727,1.003422116,-0.631418637,1.803691918,1.805519893,1.053193987,-0.445068046,-0.757756804,-0.553904979,0.467977974,0.245608333
Co5Y1,975,1.18649067,1.055738693,-0.94101955,0.674374163,0.562039002,0.04028483,0.779326663,-0.505152081,-0.18424393,-0.951424349,-1.434345439,-0.505152081,-0.967920822,-0.212632952,-0.779879943,2.105894219,-0.284327079,0.443138496,-0.239302139,1.080050086
Co7Y2,639,1.041054895,0.922562833,-0.94101955,0.565685145,0.562039002,-0.025104552,0.636469896,-0.299401676,-0.26653443,-0.951424349,-1.434345439,-0.299401676,-0.967920822,-0.262724165,-0.779879943,2.105894219,-0.08560493,0.647594508,-0.239302139,1.080050086
Cr1O7Sb1Y2,15,-0.995045947,-0.941899203,-0.659054827,-1.018928309,-1.255162304,1.170756334,-1.12975922,-0.294154981,0.798817623,-1.09906727,1.003422116,-0.29415498,1.803691918,1.90467218,1.141748283,-0.34957748,-0.499474495,-0.17022954,0.402359076,-1.155066805
Fe2Y1,543.5,1.192311047,1.236424808,1.126721749,-0.194462889,1.022399734,-0.328112301,0.065042829,0.194190436,-1.080034804,0.672647776,0.393980228,0.194190435,-0.520886509,-0.472649997,-0.868434239,0.105139501,0.359341407,0.800173621,-0.393741001,1.646283471
Fe17Y2,324,1.940617387,1.981640917,1.83410693,0.066049656,1.022399734,-0.11859212,0.553763347,-0.622385255,-0.964209378,1.228251398,0.393980228,-0.622385256,-0.520886509,-0.304556181,-0.868434239,-0.579329218,-0.44021461,-0.12686495,-0.393741001,1.646283471
Fe23Y6,484,1.607154615,1.649555224,1.518879582,-0.050040815,1.022399734,-0.211959204,0.335978076,-0.258500067,-1.015823892,0.980661455,0.393980228,-0.258500067,-0.520886509,-0.379462709,-0.868434239,-0.27431398,-0.083913785,0.286245076,-0.393741001,1.646283471
Al1Fe9O30Y10,595,-0.404459558,-0.35375172,-0.382729399,-0.794345254,1.022399734,1.11154911,-1.243525154,-0.515675034,0.483296608,-1.000146513,1.003422116,-0.515675034,1.803691918,1.760969994,0.902651683,-0.295011442,-0.643329704,-0.376760628,0.479280362,0.245608333
Al1Fe4O15Y5,496,-0.470080268,-0.419101441,-0.444761638,-0.729941948,1.022399734,1.107551995,-1.29495359,-0.490923215,0.492183982,-1.048868677,1.003422116,-0.490923214,1.803691918,1.77087683,0.902651683,-0.295011442,-0.617631188,-0.385549185,0.479280362,0.245608333
Al2Fe3O15Y5,332,-0.601321688,-0.549800881,-0.568826116,-0.601135337,1.022399734,1.099557765,-1.397810462,-0.441419576,0.50995873,-1.146313004,1.003422116,-0.441419575,1.803691918,1.790690503,0.902651683,-0.295011442,-0.566234155,-0.403126299,0.479280362,0.245608333
Al3Fe14Mn3O60Y20,440,-0.497526712,-0.484436758,-0.413745519,-0.801150132,1.022399734,1.117755157,-1.282096481,-0.505131285,0.472504797,-1.000146513,1.612864005,-0.505131284,1.803691918,1.762892998,0.566145358,-0.295011442,-0.632098478,-0.394337742,0.479909176,0.400049481
Al1Fe8Mn1O30Y10,512,-0.444630758,-0.419091839,-0.382729399,-0.820349608,1.022399734,1.117018846,-1.25209656,-0.516896474,0.473139609,-0.983905792,1.612864005,-0.516896474,1.803691918,1.758949718,0.566145358,-0.295011442,-0.644408392,-0.385549185,0.479909176,0.400049481
Fe3Mn2O15Y5,375,-0.499523646,-0.549762474,-0.32069716,-0.962765975,1.022399734,1.13742517,-1.226382342,-0.545312614,0.433781238,-0.886461464,1.612864005,-0.545312613,1.803691918,1.742982052,0.849519106,-0.295011442,-0.673342974,-0.403126299,0.620763489,0.788828553
Fe4Mn1O15Y5,535,-0.419181247,-0.419082237,-0.32069716,-0.910757268,1.022399734,1.126485697,-1.20923953,-0.542869734,0.454095236,-0.918942907,1.612864005,-0.542869733,1.803691918,1.747022605,0.849519106,-0.295011442,-0.671185597,-0.385549185,0.620763489,0.788828553
Fe9Mn1O30Y10,592,-0.379010048,-0.353742118,-0.32069716,-0.884752914,1.022399734,1.121015961,-1.200668124,-0.541648294,0.464252235,-0.935183628,1.612864005,-0.541648293,1.803691918,1.749042881,0.849519106,-0.295011442,-0.670106909,-0.376760628,0.620763489,0.788828553
Fe1O3Y1,643,-0.338838849,-0.288402,-0.32069716,-0.85874856,1.022399734,1.115546225,-1.192096718,-0.540426854,0.474409234,-0.951424349,1.003422116,-0.540426853,1.803691918,1.751063157,1.392652122,-0.295011442,-0.669028221,-0.367972071,0.666876508,0.712500046
Fe4Ga1O12Y3,454,-0.338838849,-0.288402,-0.32069716,-0.85874856,1.022399734,1.161746998,-0.999240083,-0.636233589,0.505091835,-0.951424349,1.003422116,-0.636233589,1.803691918,1.828413552,1.079760276,-0.445068046,-0.771081995,-0.486068305,0.540616821,0.245608333
Fe79Ga46O300Y75,226.9,-0.476642339,-0.425636413,-0.450964862,-0.906722947,1.022399734,1.161971699,-0.927240272,-0.566335693,0.509535522,-1.053740893,1.003422116,-0.566335692,1.803691918,1.86243276,1.079760276,-0.445068046,-0.70956585,-0.414551423,0.540616821,0.245608333
Gd16Se29Y5,47,-0.995045947,-0.941899203,-0.94101955,-0.557875757,-1.255162304,-0.395504675,0.873612129,2.087776767,1.312717137,0.4615184,0.393980228,2.087776767,1.331112787,-0.001638785,-0.402048279,2.105894219,1.731272543,1.035999899,-0.566538337,-1.155066805
Fe243In7O600Y150,525,-0.197754322,-0.147900101,-0.187327846,-0.80827095,1.022399734,1.159815814,-1.072954174,-0.701840024,0.500542346,-0.846671697,1.003422116,-0.701840024,1.803691918,1.791435574,1.053193987,-0.445068046,-0.827003762,-0.567746956,0.467977974,0.245608333
Fe10La1O24Y5,556.5,-0.174755786,-0.125027699,-0.165616563,-0.801332405,1.022399734,1.158428159,-1.084954143,-0.706462751,0.526252249,-0.82961894,1.003422116,-0.706462751,1.803691918,1.78239147,0.451024773,-0.445068046,-0.830631684,-0.575327086,0.227944532,0.246142612
Mn5Y1,488,0.065350317,-0.941499126,1.643657074,-1.087603075,-0.371861304,0.052904276,0.065042829,-0.453431287,-1.418601434,1.755362526,1.003422116,-0.453431286,-0.674155417,-0.433990388,-1.364338297,-0.395049178,-0.269894874,-0.243467515,-0.230249388,-0.068626366
Mn23Y6,486,0.014158773,-0.94151844,1.518879582,-1.081247945,-0.371861304,0.004944129,-0.003922506,-0.30693648,-1.418601434,1.624690057,1.003422116,-0.306936479,-0.674155417,-0.459577115,-1.364338297,-0.27431398,-0.126689356,-0.062266664,-0.230249388,-0.068626366
Fe1Mn1Y1,180,0.522791056,0.147422833,1.126721749,-0.627868784,1.022399734,-0.236950031,-0.077813937,0.173833102,-1.249318119,0.943326464,1.003422116,0.173833103,-0.520886509,-0.506321269,-0.83891614,0.105139501,0.341363269,0.653697672,-0.101685857,1.436793672
Fe207Mn23Y60,380,1.44785503,1.390447857,1.518879582,-0.153161528,1.022399734,-0.19026887,0.301988018,-0.263343708,-1.056101646,1.045064315,1.003422116,-0.263343709,-0.520886509,-0.38747415,-0.83891614,-0.27431398,-0.088191342,0.251393902,-0.101685857,1.436793672
Fe5Nd2O12Y1,557,-0.174787074,-0.125027699,-0.165616563,-0.804066508,1.022399734,1.175589094,-1.127811173,-0.690870432,0.605603803,-0.82961894,1.003422116,-0.690870432,1.803691918,1.759611919,0.486446492,-0.445068046,-0.816635669,-0.587685994,0.306600477,0.245608333
Ni3Y1,33,-0.919768429,-0.250607874,-0.94101955,0.210589349,-1.185489496,0.055775766,0.886469238,-0.182057332,0.343003061,-0.951424349,-1.434345439,-0.182057331,-0.571976145,-0.132320733,-0.726747365,-0.144954839,-0.006772938,-0.115301059,-0.148774621,-1.069370812
Ni7Y2,57,-0.916980373,-0.225004492,-0.94101955,0.253794922,-1.185489496,0.09267694,0.969802352,-0.28439664,0.408247672,-0.951424349,-1.434345439,-0.28439664,-0.571976145,-0.101517755,-0.726747365,-0.228319618,-0.106894349,-0.249570679,-0.148774621,-1.069370812
Ni17Y2,385,-0.905241189,-0.117200775,-0.94101955,0.43571312,-1.185489496,0.2480503,1.320678621,-0.715298991,0.682961823,-0.951424349,-1.434345439,-0.715298991,-0.571976145,0.028178996,-0.726747365,-0.579329218,-0.528458184,-0.814916447,-0.148774621,-1.069370812
